"","larv.LarvalID","larv.KnownAge","larv.ageOL2","larv.hatchDoY","larv.incubTime","larv.spawnDoY"
"93",142,15,14.8846227034248,310.115377296575,7.997,302.118377296575
"94",143,NA,14.3591919317445,309.640808068256,8.37052,301.270288068256
"95",144,NA,NA,NA,8.37052,NA
"96",145,NA,14.7795365490887,309.220463450911,8.37052,300.849943450911
"97",146,14,14.5693642404166,309.430635759583,8.37052,301.060115759583
"98",147,14,13.518502697056,306.481497302944,6.55628,299.925217302944
"99",148,NA,15.6202257837773,304.379774216223,6.55628,297.823494216223
"100",149,13,12.6778134623674,307.322186537633,6.55628,300.765906537633
"101",150,NA,13.518502697056,306.481497302944,6.55628,299.925217302944
"102",151,15,14.7795365490887,303.220463450911,7.28998,295.930483450911
"103",152,NA,15.4100534751051,302.589946524895,7.28998,295.299966524895
"104",153,14,14.0439334687363,303.956066531264,7.28998,296.666086531264
"105",154,14,14.3591919317445,303.640808068256,7.28998,296.350828068256
"106",155,NA,14.7795365490887,303.220463450911,7.28998,295.930483450911
"107",156,NA,12.047296536351,305.952703463649,7.28998,298.662723463649
"108",157,12,12.6778134623674,305.322186537633,7.28998,298.032206537633
"109",158,NA,14.3591919317445,303.640808068256,7.28998,296.350828068256
"110",159,13,12.047296536351,305.952703463649,7.28998,298.662723463649
"111",160,14,15.4100534751051,304.589946524895,6.55628,298.033666524895
"112",161,NA,15.4100534751051,304.589946524895,6.55628,298.033666524895
"113",162,NA,14.9897088577609,305.010291142239,6.55628,298.454011142239
"114",163,NA,16.2507427097937,303.749257290206,6.55628,297.192977290206
"115",164,16,16.2507427097937,303.749257290206,6.55628,297.192977290206
"116",165,NA,13.7286750057281,306.271324994272,6.55628,299.715044994272
"117",166,16,16.6710873271379,303.328912672862,6.55628,296.772632672862
"118",167,16,15.3049673207691,304.695032679231,6.55628,298.138752679231
"119",168,13,12.047296536351,307.952703463649,6.55628,301.396423463649
"120",169,NA,10.1557457583018,309.844254241698,6.55628,303.287974241698
"121",170,NA,15.4100534751051,304.589946524895,6.55628,298.033666524895
"122",171,12,11.4167796103346,308.583220389665,6.55628,302.026940389665
"123",172,16,15.5151396294412,304.484860370559,6.55628,297.928580370559
"124",173,NA,14.5693642404166,305.430635759583,6.55628,298.874355759583
"125",174,15,15.199881166433,304.800118833567,6.55628,298.243838833567
"126",175,NA,12.2574688450232,307.742531154977,6.55628,301.186251154977
"127",176,NA,23.3966012046462,310.603398795354,4.93547,305.667928795354
"128",177,22,22.1355673526134,311.864432647387,4.93547,306.928962647387
"129",178,19,18.9829827225314,314.017017277469,6.0627,307.954317277469
"130",179,22,21.0847058092527,311.915294190747,6.0627,305.852594190747
"131",180,NA,NA,NA,5.8626,NA
"132",181,18,18.1422934878429,334.857706512157,5.21561,329.642096512157
"133",182,15,16.4609150184658,331.539084981534,5.9293,325.609784981534
"134",183,NA,17.0914319444822,330.908568055518,5.9293,324.979268055518
"135",184,15,15.9354842467855,322.064515753215,4.80207,317.262445753215
"136",185,NA,15.2168940977375,295.783105902263,7.71686,288.066245902263
"137",186,NA,15.4073394669209,295.592660533079,7.71686,287.875800533079
"138",187,NA,15.5977848361044,295.402215163896,7.71686,287.685355163896
"139",188,NA,15.5025621515127,295.497437848487,7.71686,287.780577848487
"140",189,NA,15.5977848361044,295.402215163896,7.71686,287.685355163896
"141",190,16,15.1216714131457,295.878328586854,7.71686,288.161468586854
"142",191,NA,16.9309024203886,294.069097579611,7.71686,286.352237579611
"143",192,NA,15.1216714131457,295.878328586854,7.71686,288.161468586854
"144",193,NA,16.1691209436548,294.830879056345,7.71686,287.114019056345
"145",194,NA,13.978999198045,297.021000801955,7.71686,289.304140801955
"146",195,16,13.6933311442698,297.30666885573,7.71686,289.58980885573
"147",196,NA,13.3124404059029,297.687559594097,7.71686,289.970699594097
"148",197,NA,14.2646672518202,296.73533274818,7.71686,289.01847274818
"149",198,NA,16.45478899743,294.54521100257,7.71686,286.82835100257
"150",199,NA,14.0742218826367,296.925778117363,7.71686,289.208918117363
"151",200,17,16.9309024203886,295.069097579611,7.5968,287.472297579611
"152",201,NA,15.9786755744713,296.021324425529,7.5968,288.424524425529
"153",202,NA,15.5977848361044,296.402215163896,7.5968,288.805415163896
"154",203,16,15.3121167823292,296.687883217671,7.5968,289.091083217671
"155",204,NA,15.8834528898796,296.11654711012,7.5968,288.51974711012
"156",205,NA,16.1691209436548,295.830879056345,7.5968,288.234079056345
"157",206,NA,17.1213477895721,297.878652210428,10.4649,287.413752210428
"158",207,NA,18.2640200046728,296.735979995327,10.4649,286.271079995327
"159",208,NA,18.0735746354893,296.926425364511,10.4649,286.461525364511
"160",209,NA,17.6926838971224,297.307316102878,10.4649,286.842416102878
"161",210,NA,16.7404570512051,298.259542948795,10.4649,287.794642948795
"162",211,NA,16.9309024203886,298.069097579611,10.4649,287.604197579611
"163",212,18,17.6926838971224,297.307316102878,10.4649,286.842416102878
"164",213,NA,18.2640200046728,296.735979995327,10.4649,286.271079995327
"165",214,NA,18.1687973200811,296.831202679919,10.4649,286.366302679919
"166",215,NA,16.9309024203886,298.069097579611,10.4649,287.604197579611
"167",216,NA,17.3117931587555,297.688206841244,10.4649,287.223306841244
"168",217,NA,16.9309024203886,298.069097579611,10.4649,287.604197579611
"169",218,18,16.7404570512051,298.259542948795,10.4649,287.794642948795
"170",219,NA,18.6449107430397,296.35508925696,10.4649,285.89018925696
"171",220,16,16.2643436282465,298.735656371754,10.4649,288.270756371754
"172",221,NA,18.4544653738563,296.545534626144,10.4649,286.080634626144
"173",222,10,11.4079867140683,303.592013285932,10.4649,293.127113285932
"174",223,NA,16.6452343666134,298.354765633387,10.4649,287.889865633387
"175",224,NA,17.6926838971224,297.307316102878,10.4649,286.842416102878
"176",225,18,19.3114695351818,295.688530464818,10.4649,285.223630464818
"177",226,NA,15.3121167823292,300.687883217671,9.83125,290.856633217671
"178",227,NA,19.1210241659984,297.878975834002,10.01801,287.860965834002
"179",228,NA,18.1687973200811,298.831202679919,10.01801,288.813192679919
"180",229,NA,19.0258014814066,297.974198518593,10.01801,287.956188518593
"181",230,19,18.4544653738563,298.545534626144,10.01801,288.527524626144
"182",231,NA,18.2640200046728,298.735979995327,10.01801,288.717969995327
"183",232,18,18.3592426892645,298.640757310735,10.01801,288.622747310735
"184",233,NA,18.7401334276315,298.259866572369,10.01801,288.241856572369
"185",234,NA,17.2165704741638,299.783429525836,10.01801,289.765419525836
"186",235,NA,19.2162468505901,297.78375314941,10.01801,287.76574314941
"187",236,NA,18.1687973200811,298.831202679919,10.01801,288.813192679919
"188",237,NA,18.8353561122232,298.164643887777,10.01801,288.146633887777
"189",238,NA,18.4544653738563,298.545534626144,10.01801,288.527524626144
"190",239,NA,18.4544653738563,298.545534626144,10.01801,288.527524626144
"191",240,NA,18.8353561122232,298.164643887777,10.01801,288.146633887777
"192",241,NA,18.3592426892645,298.640757310735,10.01801,288.622747310735
"193",242,NA,17.6926838971224,299.307316102878,10.01801,289.289306102878
"194",243,NA,NA,NA,10.01801,NA
"195",244,NA,17.3117931587555,299.688206841244,10.01801,289.670196841244
"196",245,19,19.2162468505901,297.78375314941,10.01801,287.76574314941
"197",246,NA,17.6926838971224,299.307316102878,10.01801,289.289306102878
"198",247,NA,18.0735746354893,298.926425364511,10.01801,288.908415364511
"199",248,NA,14.4551126210036,302.544887378996,10.01801,292.526877378996
"200",249,NA,NA,NA,10.01801,NA
"201",250,NA,17.502238527939,299.497761472061,10.01801,289.479751472061
"202",251,NA,11.7888774524352,305.211122547565,10.01801,295.193112547565
"203",252,NA,12.1697681908021,304.830231809198,10.01801,294.812221809198
"204",253,NA,11.9793228216187,305.020677178381,10.01801,295.002667178381
"205",254,NA,17.1213477895721,299.878652210428,10.01801,289.860642210428
"206",255,NA,16.9309024203886,300.069097579611,10.01801,290.051087579611
"207",256,NA,16.9309024203886,300.069097579611,10.01801,290.051087579611
"208",257,19,17.8831292663059,301.116870733694,9.7312,291.385670733694
"209",258,NA,19.0258014814066,299.974198518593,9.7312,290.242998518593
"210",259,19,17.8831292663059,301.116870733694,9.7312,291.385670733694
"211",260,19,18.6449107430397,300.35508925696,9.7312,290.62388925696
"212",261,NA,18.0735746354893,300.926425364511,9.7312,291.195225364511
"213",262,NA,14.0742218826367,307.925778117363,8.82408,299.101698117363
"214",263,NA,14.2646672518202,307.73533274818,8.82408,298.91125274818
"215",264,NA,19.4066922197736,302.593307780226,8.82408,293.769227780226
"216",265,NA,15.4073394669209,306.592660533079,8.82408,297.768580533079
"217",266,19,19.9780283273239,302.021971672676,8.82408,293.197891672676
"218",267,NA,13.6933311442698,309.30666885573,7.83692,301.46974885573
"219",268,NA,17.8831292663059,305.116870733694,7.83692,297.279950733694
"220",269,NA,20.9302551732412,302.069744826759,7.83692,294.232824826759
"221",270,NA,15.4073394669209,307.592660533079,7.83692,299.755740533079
"222",271,NA,15.5977848361044,307.402215163896,7.83692,299.565295163896
"223",272,NA,15.2168940977375,307.783105902263,7.83692,299.946185902263
"224",273,NA,18.8353561122232,304.164643887777,7.83692,296.327723887777
"225",274,NA,16.1691209436548,306.830879056345,7.83692,298.993959056345
"226",275,NA,13.1219950367194,310.878004963281,6.91646,303.961544963281
"227",276,15,14.0742218826367,309.925778117363,6.91646,303.009318117363
"228",277,18,16.7404570512051,307.259542948795,6.91646,300.343082948795
"229",278,NA,16.7404570512051,307.259542948795,6.91646,300.343082948795
"230",279,NA,17.1213477895721,306.878652210428,6.91646,299.962192210428
"231",280,NA,15.4073394669209,309.592660533079,6.96315,302.629510533079
"232",281,17,16.1691209436548,308.830879056345,6.96315,301.867729056345
"233",282,NA,14.8360033593706,310.163996640629,6.96315,303.200846640629
"234",283,NA,15.4073394669209,309.592660533079,6.96315,302.629510533079
"235",284,NA,15.5977848361044,309.402215163896,6.96315,302.439065163896
"236",285,NA,15.9786755744713,310.021324425529,6.90312,303.118204425529
"237",286,NA,17.8831292663059,308.116870733694,6.90312,301.213750733694
"238",287,14,14.2646672518202,311.73533274818,6.90312,304.83221274818
"239",288,NA,13.8837765134533,312.116223486547,6.90312,305.213103486547
"240",289,NA,15.026448728554,310.973551271446,6.90312,304.070431271446
"241",290,21,19.4066922197736,309.593307780226,7.61681,301.976497780226
"242",291,13,14.8360033593706,314.163996640629,7.61681,306.547186640629
"243",292,NA,17.1213477895721,311.878652210428,7.61681,304.261842210428
"244",293,NA,18.6449107430397,310.35508925696,7.61681,302.73827925696
"245",294,NA,NA,NA,7.61681,NA
"246",295,NA,19.0258014814066,309.974198518593,7.61681,302.357388518593
"247",296,NA,17.502238527939,311.497761472061,7.61681,303.880951472061
"248",297,NA,17.6926838971224,311.307316102878,7.61681,303.690506102878
"249",298,NA,19.597137588957,309.402862411043,7.61681,301.786052411043
"250",299,NA,17.1213477895721,312.878652210428,7.43672,305.441932210428
"251",300,NA,17.1213477895721,312.878652210428,7.43672,305.441932210428
"252",301,NA,NA,NA,7.43672,NA
"253",302,21,18.3592426892645,311.640757310735,7.43672,304.204037310735
"254",303,NA,18.1687973200811,311.831202679919,7.43672,304.394482679919
"255",304,NA,19.597137588957,310.402862411043,7.43672,302.966142411043
"256",305,NA,18.0735746354893,311.926425364511,7.43672,304.489705364511
"257",306,NA,17.8831292663059,312.116870733694,7.43672,304.680150733694
"258",307,NA,18.6449107430397,311.35508925696,7.43672,303.91836925696
"259",308,NA,17.2165704741638,312.783429525836,7.43672,305.346709525836
"260",309,NA,17.9783519508976,312.021648049102,7.43672,304.584928049102
"261",310,NA,NA,NA,6.65633,NA
"262",311,NA,17.5974612125307,313.402538787469,6.65633,306.746208787469
"263",312,NA,18.6449107430397,312.35508925696,6.65633,305.69875925696
"264",313,NA,20.1684736965074,310.831526303493,6.65633,304.175196303493
"265",314,NA,18.3592426892645,312.640757310735,6.65633,305.984427310735
"266",315,NA,17.4070158433472,313.592984156653,6.65633,306.936654156653
"267",316,NA,NA,NA,6.65633,NA
"268",317,22,19.7875829581405,311.21241704186,6.65633,304.556087041859
"269",318,NA,17.3117931587555,314.688206841244,6.63632,308.051886841244
"270",319,NA,17.4070158433472,314.592984156653,6.63632,307.956664156653
"271",320,NA,16.7404570512051,315.259542948795,6.63632,308.623222948795
"272",321,NA,17.8831292663059,314.116870733694,6.63632,307.480550733694
"273",322,NA,17.5974612125307,314.402538787469,6.63632,307.766218787469
"274",323,12,15.2168940977375,320.783105902263,6.05603,314.727075902263
"275",324,NA,15.2168940977375,320.783105902263,6.05603,314.727075902263
"276",325,NA,14.1694445672285,321.830555432772,6.05603,315.774525432772
"277",326,NA,NA,NA,6.05603,NA
"278",327,14,16.9309024203886,319.069097579611,6.05603,313.013067579611
"279",328,NA,15.6930075206961,321.306992479304,5.71586,315.591132479304
"280",329,NA,15.8834528898796,321.11654711012,5.71586,315.40068711012
"281",330,NA,15.3121167823292,321.687883217671,5.71586,315.972023217671
"282",331,NA,NA,NA,5.71586,NA
"283",332,NA,17.6926838971224,319.307316102878,5.71586,313.591456102878
"284",333,NA,16.3595663128382,326.640433687162,6.27614,320.364293687162
"285",334,NA,17.6926838971224,325.307316102878,6.27614,319.031176102878
"286",335,NA,17.3117931587555,325.688206841244,6.27614,319.412066841244
"287",336,NA,17.8831292663059,325.116870733694,6.27614,318.840730733694
"288",337,NA,17.502238527939,325.497761472061,6.27614,319.221621472061
"289",338,NA,17.3117931587555,326.688206841244,6.42955,320.258656841244
"290",339,13,16.6452343666134,327.354765633387,6.42955,320.925215633387
"291",340,NA,17.3117931587555,326.688206841244,6.42955,320.258656841244
"292",341,NA,16.9309024203886,327.069097579611,6.42955,320.639547579611
"293",342,NA,16.8356797357969,327.164320264203,6.42955,320.734770264203
"294",343,NA,NA,NA,6.38286,NA
"295",345,NA,18.1687973200811,326.831202679919,6.38286,320.448342679919
"296",346,NA,18.0735746354893,326.926425364511,6.38286,320.543565364511
"297",347,21,21.5015912807916,329.498408719208,4.38853,325.109878719208
"298",348,21,22.7394861804841,328.260513819516,4.38853,323.871983819516
"299",349,NA,18.0735746354893,332.926425364511,4.38853,328.537895364511
"300",350,NA,21.4063685961999,329.5936314038,4.38853,325.2051014038
"301",351,NA,17.6926838971224,333.307316102878,4.38853,328.918786102878
"302",352,NA,16.3595663128382,335.640433687162,3.61481,332.025623687162
"303",353,NA,16.7404570512051,335.259542948795,3.61481,331.644732948795
"304",354,NA,15.6930075206961,336.306992479304,3.61481,332.692182479304
"305",355,NA,16.3595663128382,335.640433687162,3.61481,332.025623687162
"306",356,NA,16.3595663128382,335.640433687162,3.61481,332.025623687162
"307",357,NA,19.7875829581405,304.21241704186,6.91646,297.29595704186
"308",358,NA,19.4066922197736,304.593307780226,6.91646,297.676847780226
"309",359,NA,20.9302551732412,304.069744826759,6.96315,297.106594826759
"310",360,NA,16.3595663128382,308.640433687162,6.96315,301.677283687162
"311",361,14,13.1219950367194,311.878004963281,6.96315,304.914854963281
"312",362,NA,21.8824820191585,303.117517980842,6.96315,296.154367980842
"313",363,NA,17.8831292663059,307.116870733694,6.96315,300.153720733694
"314",364,NA,14.6455579901871,310.354442009813,6.96315,303.391292009813
"315",365,NA,16.3595663128382,308.640433687162,6.96315,301.677283687162
"316",366,NA,16.3595663128382,308.640433687162,6.96315,301.677283687162
"317",367,NA,16.7404570512051,308.259542948795,6.96315,301.296392948795
"318",368,NA,16.9309024203886,314.069097579611,6.65633,307.412767579611
"319",369,17,17.3117931587555,313.688206841244,6.65633,307.031876841244
"320",370,NA,16.5500116820217,314.449988317978,6.65633,307.793658317978
"321",371,NA,16.9309024203886,314.069097579611,6.65633,307.412767579611
"322",372,NA,17.1213477895721,313.878652210428,6.65633,307.222322210428
"323",373,NA,15.7882302052878,316.211769794712,6.63632,309.575449794712
"324",374,NA,17.1213477895721,314.878652210428,6.63632,308.242332210428
"325",375,NA,16.5500116820217,315.449988317978,6.63632,308.813668317978
"326",376,NA,18.0735746354893,313.926425364511,6.63632,307.290105364511
"327",377,NA,17.8831292663059,314.116870733694,6.63632,307.480550733694
"328",378,NA,17.1213477895721,314.878652210428,6.63632,308.242332210428
"329",379,NA,17.8831292663059,320.116870733694,5.61581,314.501060733694
"330",380,NA,17.502238527939,320.497761472061,5.61581,314.881951472061
"331",381,NA,17.8831292663059,320.116870733694,5.61581,314.501060733694
"332",382,NA,18.2640200046728,319.735979995327,5.61581,314.120169995327
"333",383,NA,18.8353561122232,319.164643887777,5.61581,313.548833887777
"334",384,NA,18.6449107430397,320.35508925696,6.92313,313.43195925696
"335",385,NA,15.2168940977375,323.783105902263,6.92313,316.859975902263
"336",386,NA,17.8831292663059,321.116870733694,6.92313,314.193740733694
"337",387,NA,14.8360033593706,324.163996640629,6.92313,317.240866640629
"338",388,NA,18.2640200046728,320.735979995327,6.92313,313.812849995327
"339",389,NA,17.1213477895721,321.878652210428,6.92313,314.955522210428
"340",390,NA,18.606821669203,320.393178330797,6.92313,313.470048330797
"341",391,NA,17.502238527939,321.497761472061,6.92313,314.574631472061
"342",392,NA,19.0258014814066,319.974198518593,6.92313,313.051068518593
"343",393,NA,17.8831292663059,327.116870733694,6.38286,320.734010733694
"344",394,NA,18.2640200046728,326.735979995327,6.38286,320.353119995327
"345",395,NA,17.1213477895721,327.878652210428,6.38286,321.495792210428
"346",396,NA,16.7404570512051,328.259542948795,6.38286,321.876682948795
"347",397,NA,16.7404570512051,328.259542948795,6.38286,321.876682948795
"348",398,NA,16.7404570512051,329.259542948795,6.24946,323.010082948795
"349",399,NA,18.2640200046728,327.735979995327,6.24946,321.486519995327
"350",400,NA,17.502238527939,328.497761472061,6.24946,322.248301472061
"351",401,NA,17.502238527939,328.497761472061,6.24946,322.248301472061
"352",402,NA,18.2640200046728,327.735979995327,6.24946,321.486519995327
"353",403,NA,16.7404570512051,335.259542948795,3.61481,331.644732948795
"354",404,NA,23.2155996034427,328.784400396557,3.61481,325.169590396557
"355",405,NA,15.5977848361044,336.402215163896,3.61481,332.787405163896
"356",406,NA,15.2168940977375,336.783105902263,3.61481,333.168295902263
"357",407,NA,15.9786755744713,336.021324425529,3.61481,332.406514425529
"358",408,NA,16.7404570512051,336.259542948795,3.20794,333.051602948795
"359",409,NA,15.2168940977375,337.783105902263,3.20794,334.575165902263
"360",416,NA,16.7404570512051,336.259542948795,3.20794,333.051602948795
"361",417,NA,15.2168940977375,337.783105902263,3.20794,334.575165902263
"362",418,NA,NA,NA,3.20794,NA
"363",419,NA,15.9786755744713,337.021324425529,3.20794,333.813384425529
"364",420,NA,16.3595663128382,336.640433687162,3.20794,333.432493687162
"365",421,NA,16.7404570512051,336.259542948795,3.20794,333.051602948795
